row	seed	threads	draw	outcome	moves	passes	time	fringe	closed	mvtree
18957	18957	16	3	0	89	2	0.9394	2608230	6310140	3115242
18958	18958	16	3	0	92	3	0.3217	745623	1980159	972436
18959	18959	16	3	0	100	3	0.5433	562353	2806805	1584738
18960	18960	16	3	0	106	5	0.04699	59063	160853	85416
18961	18961	16	3	0	92	2	0.169	422094	1079960	501784
18962	18962	16	3	0	86	2	0.2994	956031	2067022	834852
18963	18963	16	3	2			0.04697	0	12099	7667
18964	18964	16	3	2			0.0485	0	752	452
18965	18965	16	3	0	107	3	0.2944	71208	1358001	838171
18966	18966	16	3	0	96	3	0.1219	315203	749299	349814
18967	18967	16	3	0	96	3	0.2682	760156	1736932	803959
18968	18968	16	3	0	107	4	0.232	283983	1242283	698861
18969	18969	16	3	0	92	3	0.04705	86214	212178	106400
18970	18970	16	3	0	99	2	0.2311	354816	1283537	709697
18971	18971	16	3	0	89	2	0.1382	691388	1154372	441661
18972	18972	16	3	0	100	3	0.2789	595085	1621981	812159
18973	18973	16	3	0	88	2	1.184	6408643	10567604	3904361
18974	18974	16	3	2			0.04697	0	21736	12313
18975	18975	16	3	0	100	5	0.05068	119848	265893	119300
18976	18976	16	3	0	93	2	1.987	4872373	12699011	5511430
18977	18977	16	3	0	96	2	0.255	487330	1462669	705582
18978	18978	16	3	2			0.04688	0	8	2
18979	18979	16	3	0	99	2	1.565	3132863	9086256	4607363
18980	18980	16	3	0	105	4	0.08404	261162	549446	242097
18981	18981	16	3	0	103	5	2.478	5236336	14151016	6245547
18982	18982	16	3	0	100	3	0.5333	853089	2987935	1574850
18983	18983	16	3	0	109	6	0.1135	166385	588227	342712
18984	18984	16	3	0	99	5	0.2842	409029	1499101	783536
18985	18985	16	3	0	96	4	0.1237	524426	897353	320201
18986	18986	16	3	0	115	5	0.1812	445524	1059395	540360
18987	18987	16	3	0	106	4	0.07914	219523	486222	227122
18988	18988	16	3	2			0.04696	0	2361	1495
18989	18989	16	3	0	93	2	0.4334	1068625	2661921	1290330
18990	18990	16	3	0	101	4	0.5511	1410064	3641061	1847545
18991	18991	16	3	2			0.07026	0	275745	157577
18992	18992	16	3	2			0.04707	0	3154	2106
18993	18993	16	3	0	95	3	0.06211	218800	408990	176175
18994	18994	16	3	0	87	3	0.07248	296415	524684	212447
18995	18995	16	3	0	110	4	0.1067	186746	559002	302038
18996	18996	16	3	0	106	3	0.1882	546874	1240686	539067
18997	18997	16	3	0	92	3	0.2025	905059	1585519	617413
18998	18998	16	3	0	108	4	1.049	3035172	7045651	3382605
18999	18999	16	3	0	114	5	0.5049	242880	2350282	1449712
19000	19000	16	3	0	100	3	0.6406	1586910	4075158	1988445
19001	19001	16	3	0	108	4	0.1025	121923	511254	260653
19002	19002	16	3	0	102	4	1.018	771083	4805349	2739509
19003	19003	16	3	0	102	4	0.0608	238425	417001	169550
19004	19004	16	3	0	105	5	0.07803	219579	480930	221604
19005	19005	16	3	2			0.04703	0	132078	82457
19006	19006	16	3	0	90	4	0.07603	216831	470710	217454
19007	19007	16	3	2			0.267	0	1090214	654036
19008	19008	16	3	0	111	4	1.463	2433094	7995536	4268853
19009	19009	16	3	0	95	4	0.2772	744434	1742961	875342
19010	19010	16	3	2			0.1441	0	566811	339082
19011	19011	16	3	2			0.04692	0	0	0
19012	19012	16	3	0	104	4	0.1093	375144	744552	344135
19013	19013	16	3	0	100	4	0.1405	712636	1182186	426377
19014	19014	16	3	0	102	3	0.2751	655382	1711536	777855
19015	19015	16	3	3			69.62	84015287	290297856	150000007
19016	19016	16	3	0	93	3	0.09025	327772	610490	263723
19017	19017	16	3	0	97	4	0.1967	205275	1002974	596848
19018	19018	16	3	0	90	2	12.01	37090597	72244524	30095754
19019	19019	16	3	0	125	7	0.1337	100354	606729	318501
19020	19020	16	3	0	100	4	1.429	3079640	8392178	4214544
19021	19021	16	3	0	91	3	0.1049	330799	650302	277820
19022	19022	16	3	0	105	4	1.406	2402697	7976893	4516896
19023	19023	16	3	0	88	3	0.07438	307467	539926	206664
19024	19024	16	3	2			5.82	0	22656359	13480807
19025	19025	16	3	0	135	7	0.06601	295	251050	151101
19026	19026	16	3	0	97	2	0.2762	547799	1622147	802459
19027	19027	16	3	0	94	3	0.8271	2456501	4934934	2185069
19028	19028	16	3	0	90	3	0.5272	1297699	2770830	1323437
19029	19029	16	3	2			1.261	0	4235617	2474005
19030	19030	16	3	0	89	3	0.2556	1031238	1887095	778557
19031	19031	16	3	0	101	5	0.2184	348348	921331	492096
19032	19032	16	3	0	101	4	0.4482	868715	2164105	1099006
19033	19033	16	3	0	106	4	0.07708	56005	257802	148807
19034	19034	16	3	0	99	3	0.138	432806	773146	309628
19035	19035	16	3	0	98	2	3.693	12133290	24118007	10923070
19036	19036	16	3	0	94	3	0.09851	352705	684309	307657
19037	19037	16	3	0	101	3	0.1953	658070	1316884	577839
19038	19038	16	3	0	104	5	0.2513	51183	908577	528932
19039	19039	16	3	0	111	6	0.1972	146882	843081	463728
19040	19040	16	3	0	90	3	0.1781	751781	1353944	520508
19041	19041	16	3	2			0.04706	0	4556	2756
19042	19042	16	3	0	96	3	0.918	3332819	6702035	2888797
19043	19043	16	3	0	94	3	0.3003	1125050	2057508	871303
19044	19044	16	3	0	89	3	0.7404	2895385	5646087	2385900
19045	19045	16	3	0	117	4	8.457	3677575	34091193	21504761
19046	19046	16	3	0	103	4	0.05312	97419	273749	143734
19047	19047	16	3	0	95	5	0.1568	269249	815442	416778
19048	19048	16	3	2			0.04717	0	757	465
19049	19049	16	3	0	92	2	0.3583	1052893	2395522	1086129
19050	19050	16	3	2			0.04695	0	2	1
19051	19051	16	3	0	101	2	0.1198	250989	693206	351005
19052	19052	16	3	2			0.04706	0	153315	90369
19053	19053	16	3	0	118	5	0.09681	156303	482272	262928
19054	19054	16	3	0	96	3	0.343	282060	1666045	945130
19055	19055	16	3	0	103	4	0.3192	381294	1528019	883130
19056	19056	16	3	0	93	2	1.12	4022580	7844379	3432169
19057	19057	16	3	0	95	4	0.1378	388268	867116	423080
19058	19058	16	3	0	97	4	0.2908	608975	1704899	930997
19059	19059	16	3	0	96	2	3.397	10863596	23196935	10371540
19060	19060	16	3	0	119	6	0.102	151821	499715	281267
19061	19061	16	3	2			0.0491	0	58898	31437
19062	19062	16	3	0	102	4	0.1545	526276	1088787	487007
19063	19063	16	3	0	93	4	0.2121	280295	1030720	543720
19064	19064	16	3	0	105	4	0.1683	314081	958839	480933
19065	19065	16	3	2			16.34	0	57859679	36703355
19066	19066	16	3	2			0.04871	0	2331	1375
19067	19067	16	3	0	95	3	0.06194	214753	370781	151275
19068	19068	16	3	2			0.281	0	1156094	819954
19069	19069	16	3	2			0.1301	0	584647	319774
19070	19070	16	3	2			0.04912	0	59146	34558
19071	19071	16	3	0	109	4	0.6641	2017344	4684791	2244855
19072	19072	16	3	2			0.1528	0	657997	391620
19073	19073	16	3	0	99	3	0.6589	1267690	3799076	1986836
19074	19074	16	3	0	102	4	0.04736	7660	58808	31872
19075	19075	16	3	0	106	4	0.04778	124714	225696	97210
19076	19076	16	3	0	88	2	0.09545	342022	636269	271117
19077	19077	16	3	0	109	4	0.2067	379680	1144042	632693
19078	19078	16	3	0	99	4	0.1685	318928	873378	441586
19079	19079	16	3	0	104	4	0.07262	134664	378317	201514
19080	19080	16	3	0	100	3	3.152	9276149	20177948	9298609
19081	19081	16	3	0	108	4	0.07825	174724	436185	204080
19082	19082	16	3	0	86	3	0.08061	245457	477099	217184
19083	19083	16	3	2			0.04709	0	887	453
19084	19084	16	3	0	98	4	0.08349	115733	321938	177209
19085	19085	16	3	2			0.04708	0	153818	101605
19086	19086	16	3	2			2.995	0	11825926	7324906
19087	19087	16	3	0	110	5	0.04952	166533	310339	138302
19088	19088	16	3	0	91	3	0.7189	735826	3541486	1689118
19089	19089	16	3	2			0.3944	0	1573138	1017547
19090	19090	16	3	2			0.04688	0	783	531
19091	19091	16	3	2			4.714	0	17184154	10644276
19092	19092	16	3	0	98	2	0.04733	54888	137224	73754
19093	19093	16	3	0	98	4	0.1719	286566	935603	474869
19094	19094	16	3	0	102	3	1.979	3100295	10965621	5919149
19095	19095	16	3	0	107	5	0.2377	133151	1055820	554852
19096	19096	16	3	0	98	2	2.622	6870417	16107822	6865819
19097	19097	16	3	2			11.28	0	40018009	24283147
19098	19098	16	3	0	97	2	1.017	3635499	7307795	3135363
19099	19099	16	3	0	90	2	0.573	1870076	3876662	1576052
19100	19100	16	3	2			18.31	0	61417037	38919651
19101	19101	16	3	0	86	2	0.5923	1566466	3707718	1692713
19102	19102	16	3	2			0.04689	0	0	0
19103	19103	16	3	0	101	3	0.2934	996642	2056201	993033
19104	19104	16	3	0	90	3	0.05172	169550	320532	135611
19105	19105	16	3	0	99	4	0.04705	66162	144160	68099
19106	19106	16	3	0	98	4	0.1134	87023	467401	245416
19107	19107	16	3	2			0.04803	0	54	36
19108	19108	16	3	2			0.08552	0	319736	178975
19109	19109	16	3	0	97	3	0.2877	1119702	2106571	833387
19110	19110	16	3	2			0.04695	0	14	10
19111	19111	16	3	0	93	2	0.0885	131757	476406	241136
19112	19112	16	3	0	98	3	0.5378	2817895	4493560	1548152
19113	19113	16	3	0	90	3	0.04696	14178	28351	13313
19114	19114	16	3	0	97	3	0.1683	308190	890927	453227
19115	19115	16	3	0	93	3	0.894	3560503	6630983	2750623
19116	19116	16	3	2			0.04703	0	87	57
19117	19117	16	3	0	102	3	1.824	2372330	8975995	4924711
19118	19118	16	3	0	101	4	0.04711	77846	217769	118461
19119	19119	16	3	0	89	2	4.348	8197069	23649714	10820105
19120	19120	16	3	0	105	4	0.4864	352606	2324298	1323472
19121	19121	16	3	0	95	2	0.2264	384558	1142362	539456
19122	19122	16	3	0	100	3	0.4427	1608379	3189199	1394129
19123	19123	16	3	0	100	4	0.097	175704	530302	268456
19124	19124	16	3	0	88	2	0.2545	767344	1631872	626150
19125	19125	16	3	0	108	4	0.5186	1291272	3291092	1725307
19126	19126	16	3	2			0.06115	0	230340	135791
19127	19127	16	3	0	99	4	0.5226	1706911	3477458	1492487
19128	19128	16	3	0	97	3	0.05079	153221	303429	137292
19129	19129	16	3	0	101	3	0.1267	269305	715658	382856
19130	19130	16	3	0	110	4	0.1268	81448	535018	297560
19131	19131	16	3	0	103	3	0.7208	1289811	4141657	2029105
19132	19132	16	3	0	98	4	0.9441	2310659	5836335	2870830
19133	19133	16	3	0	93	3	0.1	364470	703459	307589
19134	19134	16	3	2			0.04832	0	11	5
19135	19135	16	3	0	91	2	0.247	496538	1364358	686136
19136	19136	16	3	0	97	4	0.2479	901788	1630532	705918
19137	19137	16	3	2			0.04697	0	767	372
19138	19138	16	3	0	93	3	0.155	481612	1068682	494727
19139	19139	16	3	2			0.04857	0	154	85
19140	19140	16	3	0	121	5	6.455	3758515	26995091	16169175
19141	19141	16	3	0	98	4	3.195	8671054	18655914	7971770
19142	19142	16	3	2			0.04887	0	4931	2778
19143	19143	16	3	0	109	4	0.2182	535306	1332305	669374
19144	19144	16	3	0	101	2	0.1996	491461	1125418	523195
19145	19145	16	3	0	93	3	0.3424	1158482	2436022	1128884
19146	19146	16	3	0	102	3	0.047	13842	38715	19008
19147	19147	16	3	0	104	3	0.08277	134646	441283	224154
19148	19148	16	3	0	91	2	0.7452	3879902	6615380	2587021
19149	19149	16	3	0	83	3	0.08262	380168	641713	227648
19150	19150	16	3	0	97	2	0.1314	293242	725191	383327
19151	19151	16	3	2			0.04749	0	8	6
19152	19152	16	3	2			1.318	0	5184855	3443200
19153	19153	16	3	0	93	2	0.8467	3280171	6107125	2624196
19154	19154	16	3	2			0.162	0	631970	384384
19155	19155	16	3	0	93	4	0.1079	236855	649455	328758
19156	19156	16	3	0	108	5	0.04725	14659	101483	58957
19157	19157	16	3	0	85	2	0.04716	70677	132975	55034
19158	19158	16	3	2			0.04741	0	8	9
19159	19159	16	3	0	92	2	0.094	227796	579495	282117
19160	19160	16	3	0	100	4	0.085	213026	471285	204247
19161	19161	16	3	0	105	4	0.328	612210	1842206	958026
19162	19162	16	3	0	100	3	0.7283	1672026	4450673	2238271
19163	19163	16	3	0	101	4	0.2472	822997	1643404	715475
19164	19164	16	3	0	98	4	0.04707	166018	282694	107525
19165	19165	16	3	0	103	3	0.1584	400414	997664	500592
19166	19166	16	3	0	114	4	0.2576	207133	1139687	630744
19167	19167	16	3	0	110	5	0.1749	197104	887668	480202
19168	19168	16	3	0	89	3	0.07479	239577	481092	222650
19169	19169	16	3	0	104	5	0.07765	87660	375829	199281
19170	19170	16	3	0	100	4	0.487	1368158	3088974	1447414
19171	19171	16	3	0	102	4	2.055	4002020	11946685	6272837
19172	19172	16	3	0	97	2	0.07927	215362	478792	226639
19173	19173	16	3	0	96	3	1.203	4080774	8448696	3718504
19174	19174	16	3	0	105	4	0.3158	589718	1793389	987282
19175	19175	16	3	0	118	5	0.04701	85842	225220	126380
19176	19176	16	3	0	98	3	0.08581	203090	497587	251223
19177	19177	16	3	0	110	5	0.6498	2487636	4837823	2069637
19178	19178	16	3	0	93	2	0.502	1381374	3138824	1445661
19179	19179	16	3	0	95	4	0.07753	265842	524372	224727
19180	19180	16	3	2			10.5	0	37305936	22721028
19181	19181	16	3	0	96	4	0.4227	1014052	2715193	1300830
19182	19182	16	3	0	101	4	0.07368	120048	386246	212975
19183	19183	16	3	0	88	2	0.1475	479635	957295	421758
19184	19184	16	3	0	98	4	0.2698	667716	1612030	736260
19185	19185	16	3	0	96	2	0.6729	2092273	4432097	1920551
19186	19186	16	3	0	95	3	0.2793	590662	1629982	867474
19187	19187	16	3	0	102	4	0.04738	79298	165588	77876
19188	19188	16	3	2			0.04767	0	441	258
19189	19189	16	3	0	98	4	0.04791	40984	119453	59279
19190	19190	16	3	0	90	3	0.2259	741849	1563522	591555
19191	19191	16	3	0	90	3	0.2056	848816	1556852	619282
19192	19192	16	3	0	108	4	0.2171	493948	1261049	640945
19193	19193	16	3	0	98	2	1.817	3542973	10287081	4621003
19194	19194	16	3	0	106	4	0.458	802183	2486462	1280601
19195	19195	16	3	0	123	7	0.04723	36077	109863	59283
19196	19196	16	3	0	88	3	1.018	6217384	9459207	3145815
19197	19197	16	3	0	82	2	0.04716	110884	246252	109214
19198	19198	16	3	0	98	3	0.04749	23143	59437	29058
19199	19199	16	3	0	101	3	0.3637	748787	2095887	1074914
19200	19200	16	3	0	129	7	0.04706	78275	217209	117614
19201	19201	16	3	0	92	3	0.3929	1799018	3082506	1184438
19202	19202	16	3	0	107	5	0.09592	207979	559160	310194
19203	19203	16	3	0	95	3	0.0536	91678	257085	118659
19204	19204	16	3	0	96	3	0.2161	831242	1485108	611565
19205	19205	16	3	0	95	3	0.4064	1277180	2824156	1323675
19206	19206	16	3	0	89	3	0.9167	4169495	7231459	2813645
19207	19207	16	3	0	86	3	0.08157	469090	718460	228435
19208	19208	16	3	0	93	2	0.1797	864990	1412522	513355
19209	19209	16	3	0	111	4	0.235	376355	1275755	700546
19210	19210	16	3	0	89	3	0.418	1428101	2710620	1062960
19211	19211	16	3	0	116	6	0.136	167602	692601	410060
19212	19212	16	3	2			0.04741	0	28934	16505
19213	19213	16	3	0	98	2	0.9139	2281568	5671310	2692433
19214	19214	16	3	2			0.04692	0	51	39
19215	19215	16	3	0	99	4	0.0471	28401	89434	49310
19216	19216	16	3	0	100	3	0.2001	412201	1138165	593988
19217	19217	16	3	0	96	4	0.3596	1116721	2372018	1134460
19218	19218	16	3	0	96	3	0.08718	206214	514961	242772
19219	19219	16	3	0	95	2	0.04823	73673	236397	122209
19220	19220	16	3	0	100	2	0.1275	372964	811754	377762
19221	19221	16	3	0	105	4	0.4063	823610	2339471	1119755
19222	19222	16	3	2			0.663	0	2642434	1684120
19223	19223	16	3	0	91	2	0.04723	13908	27947	13034
19224	19224	16	3	0	99	3	0.09961	133596	455247	283756
19225	19225	16	3	0	84	2	0.04739	57637	100038	38416
19226	19226	16	3	0	102	3	0.1229	311518	771479	379658
19227	19227	16	3	0	102	3	0.2132	628835	1405263	639749
19228	19228	16	3	2			2.718	0	10343217	6213244
19229	19229	16	3	0	88	2	0.07288	271378	509882	211356
19230	19230	16	3	2			0.04761	0	11767	7194
19231	19231	16	3	0	115	4	0.04718	54025	175551	101098
19232	19232	16	3	0	100	4	0.1076	359512	737744	354192
19233	19233	16	3	0	100	5	0.2435	417487	1294613	652407
19234	19234	16	3	0	95	2	0.9636	3019891	6490128	2936257
19235	19235	16	3	0	97	3	1.263	5356060	9447880	3692551
19236	19236	16	3	0	98	3	0.4445	781677	2571645	1273518
19237	19237	16	3	2			0.4379	0	1739501	1050815
19238	19238	16	3	0	94	3	0.04931	124861	272275	122811
19239	19239	16	3	2			0.0473	0	24285	14587
19240	19240	16	3	0	96	3	0.2949	786183	1742278	813399
19241	19241	16	3	0	105	3	0.589	1429703	3696216	1916564
19242	19242	16	3	2			0.04693	0	8848	5089
19243	19243	16	3	0	108	4	0.1483	81407	640536	345361
19244	19244	16	3	0	105	4	0.3651	1066991	2394281	1152956
19245	19245	16	3	0	95	3	0.62	2239092	4450289	1894031
19246	19246	16	3	0	96	3	0.05252	134169	298562	144418
19247	19247	16	3	0	114	4	0.8748	1623021	5134207	2764895
19248	19248	16	3	0	96	3	0.07204	91842	356450	184364
19249	19249	16	3	2			0.0479	0	45574	27909
19250	19250	16	3	0	101	4	0.3711	871887	2246536	1140155
19251	19251	16	3	0	94	4	0.04706	65766	169110	80062
19252	19252	16	3	0	100	4	0.1414	220937	779335	422317
19253	19253	16	3	0	89	2	0.07653	229339	447077	193623
19254	19254	16	3	0	109	4	0.3717	248228	1758548	992855
19255	19255	16	3	2			0.04692	0	5898	3348
19256	19256	16	3	0	91	2	0.06428	52574	291350	160131
19257	19257	16	3	0	105	4	0.1845	639714	1224360	540603
19258	19258	16	3	0	109	5	0.2616	721189	1630533	776287
19259	19259	16	3	0	105	3	0.3694	399832	1943499	964246
19260	19260	16	3	0	95	2	0.3277	1024693	2190163	975700
19261	19261	16	3	2			0.05762	0	208779	132905
19262	19262	16	3	0	107	3	0.04704	26100	77626	44299
19263	19263	16	3	0	101	4	0.103	192156	521249	270182
19264	19264	16	3	0	104	3	1.299	1852708	6845486	3565999
19265	19265	16	3	0	98	3	0.7121	2336447	4871331	2224048
19266	19266	16	3	0	87	3	0.09903	353956	698530	311239
19267	19267	16	3	0	96	4	0.04723	95853	213473	85107
19268	19268	16	3	0	109	4	0.711	1321957	3993561	2240068
19269	19269	16	3	0	122	8	0.1708	279207	874052	429418
19270	19270	16	3	0	106	4	0.5708	1747277	3950358	1995264
19271	19271	16	3	0	105	3	0.05472	46034	242618	140669
19272	19272	16	3	0	98	2	0.3105	889604	1968732	957246
19273	19273	16	3	0	93	2	0.5091	1845386	3678245	1661613
19274	19274	16	3	0	118	4	0.2763	791027	1762260	820788
19275	19275	16	3	2			1.918	0	7668821	4751895
19276	19276	16	3	2			0.5032	0	1976075	1164717
19277	19277	16	3	0	93	2	1.126	4832253	8879042	3687214
19278	19278	16	3	0	99	3	0.3774	1561181	2830839	1205266
19279	19279	16	3	0	98	3	0.4849	1657979	3455157	1482880
19280	19280	16	3	0	85	2	0.1392	648290	1085118	407461
19281	19281	16	3	0	109	4	0.3285	875787	2062434	1044303
19282	19282	16	3	2			0.04712	0	129533	84123
19283	19283	16	3	0	100	4	0.6257	814919	3303193	1749257
19284	19284	16	3	0	106	3	1.032	4271207	7613846	3218658
19285	19285	16	3	0	118	6	0.04937	118240	271277	134832
19286	19286	16	3	0	87	3	0.3118	1075804	2128903	938257
19287	19287	16	3	0	93	3	0.047	18647	47436	24535
19288	19288	16	3	0	97	3	0.2492	515827	1256999	600754
19289	19289	16	3	0	112	4	1.233	1551343	6361688	3429243
19290	19290	16	3	0	98	4	0.05391	78679	258029	128506
19291	19291	16	3	0	104	4	0.112	425007	739390	310316
19292	19292	16	3	2			0.04722	0	485	320
19293	19293	16	3	0	107	3	3.469	4027643	16677934	8555678
19294	19294	16	3	0	107	6	0.9672	1902147	5454283	2644172
19295	19295	16	3	0	107	4	0.04703	56034	165987	93924
19296	19296	16	3	0	99	3	0.145	220188	741501	391593
19297	19297	16	3	2			0.07907	0	315938	181198
19298	19298	16	3	0	95	3	0.05176	75026	238789	126065
19299	19299	16	3	0	90	1	0.1918	889897	1470367	531858
19300	19300	16	3	0	101	3	0.2077	474720	1188299	605765
19301	19301	16	3	0	97	3	0.6515	1824250	4200050	2131234
19302	19302	16	3	0	102	5	0.1542	335474	881988	433975
19303	19303	16	3	0	98	3	3.339	7908887	19921207	9417963
19304	19304	16	3	0	89	1	1.004	3602133	7186668	3054120
19305	19305	16	3	0	98	3	0.4204	751377	2300833	1260178
19306	19306	16	3	0	99	3	0.6623	2472959	4942637	2205083
19307	19307	16	3	0	105	6	0.04713	8723	125125	73433
19308	19308	16	3	0	94	4	0.1072	205220	573568	237487
19309	19309	16	3	0	94	3	6.748	22428556	43316267	18427747
19310	19310	16	3	0	97	3	0.4822	869857	2797812	1426789
19311	19311	16	3	0	91	3	0.2382	950820	1766811	732947
19312	19312	16	3	0	105	4	0.3752	606932	2083901	1146926
19313	19313	16	3	0	93	2	0.8544	2654671	5868839	2619494
19314	19314	16	3	0	98	3	0.0471	83312	174609	79256
19315	19315	16	3	0	103	3	6.33	12418267	33285190	17068735
19316	19316	16	3	0	86	3	0.04851	12675	58247	31335
19317	19317	16	3	0	96	2	0.1781	342920	971982	525491
19318	19318	16	3	0	97	3	0.04705	56213	152970	78513
19319	19319	16	3	0	95	3	0.1764	411011	1067059	514538
19320	19320	16	3	0	115	6	12.56	9214054	51422068	30355155
19321	19321	16	3	0	102	3	0.2395	339275	1263418	649218
19322	19322	16	3	0	104	5	0.2767	214995	1369199	719088
19323	19323	16	3	0	95	2	0.4263	1833286	3263149	1308467
19324	19324	16	3	2			0.8732	0	3549187	2481110
19325	19325	16	3	0	111	4	0.1718	336713	974330	487872
19326	19326	16	3	0	91	3	0.5967	2396389	4429730	1740968
19327	19327	16	3	0	111	4	0.8252	790436	4092127	2409827
19328	19328	16	3	0	117	6	0.04691	2830	9509	4921
19329	19329	16	3	0	99	4	1.187	2135113	6552248	3128362
19330	19330	16	3	0	99	3	0.04707	62383	150111	73332
19331	19331	16	3	2			0.3858	0	1605892	959675
19332	19332	16	3	2			0.0472	0	209	125
19333	19333	16	3	0	97	3	0.5778	521592	2699803	1500027
19334	19334	16	3	0	112	5	0.04709	80673	170098	79862
19335	19335	16	3	0	93	3	0.8745	2606830	6008449	2732433
19336	19336	16	3	0	98	4	5.002	13886711	29805954	13531466
19337	19337	16	3	0	100	3	2.88	9448788	18503460	7981264
19338	19338	16	3	0	115	4	3.052	8195785	18132881	8903601
19339	19339	16	3	0	98	4	0.3944	1058366	2549257	1174346
19340	19340	16	3	0	88	2	0.05214	114737	290442	135377
19341	19341	16	3	0	110	5	0.1689	542251	1127546	537814
19342	19342	16	3	0	98	4	0.13	456905	921709	390085
19343	19343	16	3	2			0.04803	0	149042	92592
19344	19344	16	3	0	98	2	3.951	13910466	27249194	11346930
19345	19345	16	3	0	108	4	19.85	44193265	107366163	54906171
19346	19346	16	3	0	95	2	0.3638	855259	2320739	1085125
19347	19347	16	3	0	97	2	1.699	6299065	12380529	5270561
19348	19348	16	3	0	95	3	0.1608	411035	909547	454642
19349	19349	16	3	0	96	2	0.3257	1233144	2305657	1019970
19350	19350	16	3	0	87	2	1.036	4653093	8094248	3264980
19351	19351	16	3	2			0.06005	0	226590	147136
19352	19352	16	3	0	95	3	0.1093	240158	604245	306688
19353	19353	16	3	2			0.04743	0	2	0
19354	19354	16	3	0	110	4	0.1638	681576	1194911	455871
19355	19355	16	3	0	103	4	0.4199	1597333	3031407	1317768
19356	19356	16	3	0	94	3	0.09823	341290	678947	308280
19357	19357	16	3	0	104	3	0.835	1146453	4405515	2429985
19358	19358	16	3	0	88	2	0.3855	931309	2323775	1067077
19359	19359	16	3	0	96	4	0.2405	706144	1506969	710910
19360	19360	16	3	0	89	2	0.0593	142812	336129	153214
19361	19361	16	3	0	90	3	0.9366	3943922	6935330	2711952
19362	19362	16	3	0	95	4	0.04823	42825	83057	38638
19363	19363	16	3	0	96	3	0.04799	96104	189090	87178
19364	19364	16	3	0	102	3	0.05972	140062	311017	143517
19365	19365	16	3	0	109	4	0.04713	99844	212807	107098
19366	19366	16	3	0	106	4	0.4523	1151579	2903667	1389076
19367	19367	16	3	0	105	4	0.2683	561765	1522641	751073
19368	19368	16	3	0	100	2	0.06211	153594	363272	176112
19369	19369	16	3	0	93	2	1.221	2687452	7398356	3253245
19370	19370	16	3	0	98	3	0.2668	641666	1522359	695416
19371	19371	16	3	0	95	2	0.9131	2784904	6358707	2656903
19372	19372	16	3	0	94	2	0.1678	289959	860184	427996
19373	19373	16	3	0	94	2	1.397	3837636	9074150	4296331
19374	19374	16	3	0	96	3	0.1966	295359	1039605	564583
19375	19375	16	3	0	81	3	0.05548	172407	330306	131716
19376	19376	16	3	0	104	4	0.04728	47869	133467	68501
19377	19377	16	3	0	94	4	0.5668	2286083	4139241	1751273
19378	19378	16	3	0	94	3	0.07545	364214	608269	233951
19379	19379	16	3	0	84	2	0.2447	618382	1420079	669416
19380	19380	16	3	2			0.047	0	7170	4800
19381	19381	16	3	0	89	3	0.1885	758156	1384629	593032
19382	19382	16	3	0	110	4	3.135	2083656	14205449	8367369
19383	19383	16	3	0	92	3	0.04705	81788	170207	79226
19384	19384	16	3	0	104	3	0.65	1596228	4102177	2048565
19385	19385	16	3	0	99	3	0.6152	1612449	3900530	1938580
19386	19386	16	3	0	92	3	0.1363	192561	681510	358782
19387	19387	16	3	0	107	4	0.9843	1316842	5101248	2792984
19388	19388	16	3	0	94	3	0.07108	191471	434431	200454
19389	19389	16	3	0	101	3	0.3193	787533	1918342	922059
19390	19390	16	3	0	103	4	0.1952	470811	1115804	539197
19391	19391	16	3	0	111	6	0.04736	27718	95487	56295
19392	19392	16	3	0	118	4	0.5484	531925	2642409	1459658
19393	19393	16	3	0	90	2	6.543	18687148	39523719	18024543
19394	19394	16	3	0	106	4	2.033	3231882	11068861	5933244
19395	19395	16	3	0	87	3	0.1557	456888	975128	465542
19396	19396	16	3	0	99	3	0.2758	1051942	1985892	791988
19397	19397	16	3	0	91	3	0.9305	3634981	6893015	2849578
19398	19398	16	3	0	99	2	0.872	3361690	6660082	2861968
19399	19399	16	3	0	115	5	0.04707	11622	111522	64931
19400	19400	16	3	0	111	3	0.05855	47669	240601	129929
19401	19401	16	3	2			0.0479	0	9840	5977
19402	19402	16	3	0	89	3	0.124	259045	668268	318867
19403	19403	16	3	0	95	3	0.6523	2717755	4925825	2000423
19404	19404	16	3	2			0.04694	0	0	0
19405	19405	16	3	0	103	6	0.04743	87182	190905	74977
19406	19406	16	3	0	93	2	0.2321	651838	1464351	668994
19407	19407	16	3	2			0.8263	0	3439065	2075137
19408	19408	16	3	0	92	3	0.8024	2080017	5184103	2233716
19409	19409	16	3	0	108	4	0.06109	68852	284819	151943
19410	19410	16	3	0	94	3	0.5099	995959	2988974	1646945
19411	19411	16	3	0	100	3	1.765	3655039	10208588	5470992
19412	19412	16	3	0	108	4	0.1204	112117	547519	314467
19413	19413	16	3	0	106	4	1.482	2053865	7606888	4308345
19414	19414	16	3	0	90	2	0.3469	1324027	2556489	1064118
19415	19415	16	3	0	92	2	0.3426	1429194	2608242	1062332
19416	19416	16	3	3			58.87	16280182	234090288	150000011
19417	19417	16	3	0	94	3	0.07499	225931	469083	197766
19418	19418	16	3	0	82	2	0.04854	131675	239270	93901
19419	19419	16	3	0	104	4	0.1334	509920	973458	431086
19420	19420	16	3	0	91	3	0.2648	903214	1836510	816535
19421	19421	16	3	2			0.04691	0	999	728
