row	seed	threads	draw	outcome	moves	passes	time	fringe	advances	mvtree
8241	8241	16	3	0	108	4	0.3059	872753	1167309	947014
8242	8242	16	3	0	113	6	0.09359	266933	259622	208447
8243	8243	16	3	0	104	3	0.07582	76488	214457	151887
8244	8244	16	3	0	89	3	0.03187	50776	35062	30738
8245	8245	16	3	0	102	4	0.09377	121910	298592	201809
8246	8246	16	3	0	100	3	0.8452	1973634	3351523	2514157
8247	8247	16	3	2			0.3919	0	1569201	850757
8248	8248	16	3	0	105	4	0.2551	578708	942654	771324
8249	8249	16	3	2			0.006412	0	3473	2096
8250	8250	16	3	0	109	5	0.1272	166070	431987	270409
8251	8251	16	3	0	106	4	0.04508	77135	85258	75485
8252	8252	16	3	0	86	3	0.2116	586642	728948	509038
8253	8253	16	3	0	90	3	2.03	6240161	7688873	5802412
8254	8254	16	3	0	91	3	0.2809	603904	1064554	760878
8255	8255	16	3	2			0.004117	0	25	12
8256	8256	16	3	0	92	3	0.5976	1281090	2337543	1526113
8257	8257	16	3	0	93	4	0.1071	246164	334128	264105
8258	8258	16	3	0	110	4	0.951	906829	3758218	2657830
8259	8259	16	3	0	101	4	0.1166	326970	380619	321963
8260	8260	16	3	0	99	3	0.09139	257533	262741	226316
8261	8261	16	3	0	118	7	0.02127	19908	22069	19311
8262	8262	16	3	2			0.005251	0	1886	1115
8263	8263	16	3	0	95	3	0.1222	367495	385918	313839
8264	8264	16	3	0	107	3	1.443	2746276	5628827	3722114
8265	8265	16	3	0	97	3	3.208	9660033	11314993	8967444
8266	8266	16	3	0	99	4	0.07166	118012	211903	161532
8267	8267	16	3	0	112	5	0.2283	301973	842280	600884
8268	8268	16	3	0	100	3	0.8681	2395548	3241113	2428407
8269	8269	16	3	2			0.02115	0	35250	20530
8270	8270	16	3	0	110	5	0.05546	110384	104345	84764
8271	8271	16	3	2			0.01211	0	15548	9249
8272	8272	16	3	0	93	4	0.07364	239699	199398	170255
8273	8273	16	3	0	95	3	0.3291	783690	1260391	939801
8274	8274	16	3	0	103	3	1.985	2133957	7763314	5507397
8275	8275	16	3	0	105	3	0.04436	71508	96273	80950
8276	8276	16	3	0	101	3	0.2983	628086	1188245	874970
8277	8277	16	3	0	121	6	0.9017	2190040	3367231	2606371
8278	8278	16	3	0	102	3	1.544	4258364	5834230	4618394
8279	8279	16	3	2			0.03371	0	76653	44478
8280	8280	16	3	0	87	2	0.0721	138560	193319	146773
8281	8281	16	3	0	101	3	0.3132	515833	1187281	788156
8282	8282	16	3	0	88	3	0.2162	625283	763174	583801
8283	8283	16	3	0	98	3	4.526	7292601	16226530	11169375
8284	8284	16	3	0	97	4	0.3948	1631870	1414449	1212062
8285	8285	16	3	0	94	4	0.6748	1204278	2594236	1821034
8286	8286	16	3	0	84	1	0.02922	47794	27998	28673
8287	8287	16	3	0	89	2	0.4165	2105227	1461725	1224802
8288	8288	16	3	0	111	4	1.529	1873093	5871259	4004216
8289	8289	16	3	0	98	3	1.288	3342009	4850343	3850668
8290	8290	16	3	0	97	3	0.7453	1474014	3000258	2336832
8291	8291	16	3	0	95	3	0.5493	1549803	2048410	1558304
8292	8292	16	3	0	100	2	0.9665	1291980	3869911	2724090
8293	8293	16	3	2			0.004187	0	56	35
8294	8294	16	3	2			1.353	0	5524884	3106737
8295	8295	16	3	0	100	4	0.1761	648439	554154	444235
8296	8296	16	3	2			0.004245	0	32	20
8297	8297	16	3	2			0.004058	0	168	93
8298	8298	16	3	0	96	3	0.01277	6899	12510	10326
8299	8299	16	3	0	100	3	1.248	2498368	4951735	3622873
8300	8300	16	3	0	105	4	0.1421	323637	467356	388612
8301	8301	16	3	0	99	3	0.2892	510391	1136197	790525
8302	8302	16	3	0	95	3	0.18	449589	652008	488652
8303	8303	16	3	0	99	3	0.1996	520362	705693	575113
8304	8304	16	3	2			1.886	0	7610519	4438519
8305	8305	16	3	2			0.004041	0	32	14
8306	8306	16	3	0	96	2	0.3747	758537	1421111	1082342
8307	8307	16	3	2			0.5814	0	2568980	1462775
8308	8308	16	3	0	115	5	0.3841	410960	1418684	1002539
8309	8309	16	3	0	94	2	0.3165	1060001	1103162	859281
8310	8310	16	3	0	102	3	0.2751	526045	1015995	788679
8311	8311	16	3	0	88	2	0.3809	1487945	1378454	1117352
8312	8312	16	3	0	92	2	0.1385	551221	448314	376260
8313	8313	16	3	0	98	3	0.06038	43785	164285	114280
8314	8314	16	3	0	101	3	0.1569	261671	537449	382363
8315	8315	16	3	0	94	3	0.1319	406224	418715	341065
8316	8316	16	3	0	96	3	1.362	3576910	4942517	3370905
8317	8317	16	3	0	100	3	0.1292	255262	454269	328360
8318	8318	16	3	0	87	2	0.4882	1454579	1860294	1539962
8319	8319	16	3	0	93	3	1.014	2921262	3851667	3136780
8320	8320	16	3	0	97	3	0.8674	2320023	3351286	2594300
8321	8321	16	3	0	98	3	0.2607	848306	919066	765018
8322	8322	16	3	0	109	4	0.07539	112912	213539	162457
8323	8323	16	3	2			0.004427	0	625	335
8324	8324	16	3	0	93	3	1.012	3281748	3821899	2983629
8325	8325	16	3	0	99	2	1.188	1316322	4734265	3077994
8326	8326	16	3	2			0.3037	0	1244417	762621
8327	8327	16	3	0	87	2	1.79	6670674	6331359	5148558
8328	8328	16	3	0	94	4	0.06451	85033	171157	117015
8329	8329	16	3	0	97	3	1.855	5010775	7144259	5348229
8330	8330	16	3	0	95	3	0.3492	1360906	1242462	1035101
8331	8331	16	3	2			0.003726	0	1	0
8332	8332	16	3	0	99	3	0.5289	1321385	1939317	1420787
8333	8333	16	3	0	103	4	0.02611	8733	39854	27803
8334	8334	16	3	0	120	7	0.0621	27253	172177	112911
8335	8335	16	3	2			0.004249	0	326	162
8336	8336	16	3	0	94	3	0.706	1704417	2646612	1951356
8337	8337	16	3	0	129	5	0.1116	27468	380289	226559
8338	8338	16	3	0	92	3	0.7973	2222951	3053008	2390527
8339	8339	16	3	0	114	4	0.03297	17750	59755	42460
8340	8340	16	3	0	104	3	1.594	4833298	6031322	4889587
8341	8341	16	3	0	92	3	0.03786	74118	54680	50834
8342	8342	16	3	0	84	2	0.5192	2311993	1768388	1535233
8343	8343	16	3	2			0.03948	0	91100	49471
8344	8344	16	3	0	111	6	0.4287	380818	1767348	1282388
8345	8345	16	3	0	100	3	0.7225	2487183	2794518	2379611
8346	8346	16	3	0	112	5	0.08574	131515	261115	214580
8347	8347	16	3	2			0.5898	0	2455006	1333185
8348	8348	16	3	0	94	3	1.271	5498107	4313776	3627288
8349	8349	16	3	0	120	6	0.01676	6422	20613	15397
8350	8350	16	3	2			6.193	0	24643361	14893614
8351	8351	16	3	0	93	2	0.8026	2794548	2947481	2409900
8352	8352	16	3	0	98	4	3.841	11343985	13046961	10227196
8353	8353	16	3	0	96	2	0.2412	650200	881645	712683
8354	8354	16	3	0	103	3	1.199	2882225	4708693	3343914
8355	8355	16	3	0	94	3	0.2703	909351	915757	733258
8356	8356	16	3	0	83	2	0.3562	1688749	1277402	1133132
8357	8357	16	3	0	113	4	0.1363	82407	490469	321678
8358	8358	16	3	0	104	3	0.1281	220459	439907	299824
8359	8359	16	3	0	103	3	0.9234	2042430	3540674	2548900
8360	8360	16	3	0	104	4	0.128	274639	431038	350449
8361	8361	16	3	0	102	3	0.08019	126690	230504	186657
8362	8362	16	3	2			0.02981	0	59353	35834
8363	8363	16	3	2			0.155	0	620410	354771
8364	8364	16	3	0	99	2	0.06072	104286	159010	124297
8365	8365	16	3	0	97	3	0.3357	962028	1214282	998266
8366	8366	16	3	0	99	4	0.07039	75478	219351	147483
8367	8367	16	3	2			0.006113	0	2441	1485
8368	8368	16	3	0	101	4	0.165	570688	554861	468311
8369	8369	16	3	0	101	3	0.6569	940041	2570827	1783862
8370	8370	16	3	0	105	4	0.1786	211860	676278	471899
8371	8371	16	3	2			0.004254	0	195	103
8372	8372	16	3	2			0.005677	0	2744	1686
8373	8373	16	3	0	104	3	0.8857	1822733	3393165	2462114
8374	8374	16	3	2			0.5595	0	2360889	1332215
8375	8375	16	3	0	112	5	0.1871	595641	627888	523577
8376	8376	16	3	0	99	3	0.2994	546870	1166400	831772
8377	8377	16	3	0	107	3	0.7285	2377797	2653232	2073109
8378	8378	16	3	0	94	3	1.104	3051735	4071692	3191163
8379	8379	16	3	2			0.004188	0	38	27
8380	8380	16	3	2			0.005557	0	3002	1764
8381	8381	16	3	0	96	3	0.865	2707481	3180699	2417259
8382	8382	16	3	0	96	3	0.08595	210838	233433	194966
8383	8383	16	3	0	101	3	0.9508	2128918	3768048	2933011
8384	8384	16	3	0	102	5	0.02265	13251	29066	23800
8385	8385	16	3	0	108	6	0.02906	13529	52845	36508
8386	8386	16	3	2			0.07621	0	257194	146399
8387	8387	16	3	0	104	4	0.1428	221583	482429	357516
8388	8388	16	3	0	91	2	0.2884	760543	1050640	804169
8389	8389	16	3	0	100	4	7.729	7508951	26289964	17338525
8390	8390	16	3	0	97	3	0.3249	956802	1198326	956355
8391	8391	16	3	0	93	3	0.1121	326035	343624	289854
8392	8392	16	3	0	94	1	0.6441	2038019	2457928	1926295
8393	8393	16	3	0	94	4	0.1864	545255	648260	516836
8394	8394	16	3	0	105	3	0.4045	1198244	1436808	1189721
8395	8395	16	3	0	81	2	0.05243	170329	111823	99692
8396	8396	16	3	2			0.003691	0	1	0
8397	8397	16	3	2			0.8816	0	3446780	1960988
8398	8398	16	3	0	96	4	1.379	2450880	5322853	3459709
8399	8399	16	3	0	94	4	2.482	9187545	8121134	6679431
8400	8400	16	3	2			0.08705	0	278892	174283
8401	8401	16	3	0	109	3	0.1913	169907	769591	547765
8402	8402	16	3	0	102	4	0.05599	121937	116766	101213
8403	8403	16	3	0	92	3	0.5822	1512183	2228620	1441528
8404	8404	16	3	0	94	4	0.04854	90207	97380	80960
8405	8405	16	3	2			0.01554	0	22235	10878
8406	8406	16	3	0	98	3	3.916	8460118	13996305	10682897
8407	8407	16	3	0	98	2	0.4603	1308349	1733009	1361290
8408	8408	16	3	0	90	3	0.09489	286524	264449	226609
8409	8409	16	3	0	107	4	0.5053	1439410	1848756	1545895
8410	8410	16	3	0	100	5	0.07016	80008	203713	148748
8411	8411	16	3	0	92	3	1.771	5483925	6214083	5025519
8412	8412	16	3	0	104	3	0.1855	367560	678460	555898
8413	8413	16	3	0	95	3	0.2103	712206	731277	613894
8414	8414	16	3	0	101	4	0.06076	86847	158677	124821
8415	8415	16	3	0	99	4	0.28	454557	1054580	777848
8416	8416	16	3	0	109	4	0.1159	147763	376318	275926
8417	8417	16	3	0	97	3	0.0826	164462	252326	207517
8418	8418	16	3	0	105	4	3.654	2115461	13729228	8072308
8419	8419	16	3	0	95	3	0.1845	446144	675722	493208
8420	8420	16	3	2			0.05168	0	145211	78150
8421	8421	16	3	0	101	2	0.3673	585222	1440598	1064461
8422	8422	16	3	2			0.09006	0	315366	220026
8423	8423	16	3	2			0.005097	0	8	7
8424	8424	16	3	0	96	2	1.187	4475584	4143411	3567478
8425	8425	16	3	0	101	3	2.631	4468380	9997779	6403242
8426	8426	16	3	0	100	4	3.428	6127259	11887394	8034951
8427	8427	16	3	0	110	5	0.03907	47734	62985	54434
8428	8428	16	3	0	99	3	0.6019	1654699	2297118	1839749
8429	8429	16	3	0	112	6	3.455	3109244	13404226	8668968
8430	8430	16	3	0	103	4	0.04615	65279	103916	86288
8431	8431	16	3	0	95	4	0.2625	1012258	962805	795193
8432	8432	16	3	0	98	3	0.1523	232084	544965	383432
8433	8433	16	3	0	92	2	0.3312	621937	1237202	862718
8434	8434	16	3	0	135	10	0.01525	5790	16100	12681
8435	8435	16	3	2			1.994	0	7995809	4391872
8436	8436	16	3	0	95	3	2.236	8134898	7565343	6178602
8437	8437	16	3	0	110	4	0.03717	28666	74942	49000
8438	8438	16	3	0	95	4	0.1782	565561	626790	518773
8439	8439	16	3	2			4.306	0	16216640	9419399
8440	8440	16	3	0	107	4	0.09329	144557	318933	226696
8441	8441	16	3	0	142	8	0.1299	3216	479308	312613
8442	8442	16	3	0	106	3	3.609	4271303	13280076	9719023
8443	8443	16	3	0	100	3	0.2886	1026757	1047021	912567
8444	8444	16	3	0	87	2	1.645	7027446	5728772	4857659
8445	8445	16	3	0	100	3	0.1541	433538	539830	435196
8446	8446	16	3	0	111	4	1.081	1047729	4368954	2866933
8447	8447	16	3	0	103	4	0.6458	686274	2576177	1734247
8448	8448	16	3	0	106	3	0.137	154905	510455	365860
8449	8449	16	3	0	105	3	0.2149	333683	785124	591376
8450	8450	16	3	0	117	5	0.2665	145143	1044610	648772
8451	8451	16	3	2			1.315	0	5529846	3411935
8452	8452	16	3	0	85	2	0.04982	111858	96958	88487
8453	8453	16	3	0	97	2	0.7393	1103992	2904198	1930782
8454	8454	16	3	0	91	2	0.09394	332039	257460	227880
8455	8455	16	3	0	97	2	0.1727	585352	568124	491587
8456	8456	16	3	0	92	3	0.1059	261992	333281	275810
8457	8457	16	3	0	108	4	0.1939	672848	621760	521867
8458	8458	16	3	0	99	4	0.2698	684178	962782	756448
8459	8459	16	3	0	93	3	0.2429	453855	947046	708953
8460	8460	16	3	0	116	6	0.1205	306594	385747	316512
8461	8461	16	3	0	100	3	1.617	3674836	6063336	4645751
8462	8462	16	3	0	96	3	0.253	528738	933362	721593
8463	8463	16	3	0	102	3	0.1963	443318	688160	548886
8464	8464	16	3	0	107	4	0.03715	50986	67365	57539
8465	8465	16	3	2			0.9678	0	4047952	2385902
8466	8466	16	3	0	95	2	0.4735	1469033	1806415	1484968
8467	8467	16	3	2			0.01057	0	11504	6239
8468	8468	16	3	0	98	2	3.159	5841437	11283167	7667095
8469	8469	16	3	0	89	2	0.09673	301448	298214	254056
8470	8470	16	3	0	98	3	0.9458	2878361	3595591	2809117
8471	8471	16	3	0	91	2	0.1306	435336	416310	353161
8472	8472	16	3	0	103	4	1.388	3757756	4817197	3699166
8473	8473	16	3	0	97	4	1.779	3425435	6533282	4736942
8474	8474	16	3	0	93	3	0.1207	590349	343760	293750
8475	8475	16	3	2			0.00379	0	1	0
8476	8476	16	3	0	88	2	0.6087	2544599	2196715	1805147
8477	8477	16	3	0	97	4	0.8917	1188251	3578107	2367030
8478	8478	16	3	0	92	2	0.1691	554657	567587	479141
8479	8479	16	3	0	84	2	0.2629	1223702	911253	780931
8480	8480	16	3	2			0.04471	0	107776	65890
8481	8481	16	3	0	95	2	0.3923	960293	1506631	1054920
8482	8482	16	3	0	88	2	2.797	9611263	9315779	7550757
8483	8483	16	3	2			0.003623	0	1	0
8484	8484	16	3	0	100	3	0.0276	16908	42675	35297
8485	8485	16	3	0	98	3	0.1646	402137	536058	425415
8486	8486	16	3	0	84	2	0.3284	1260016	1176031	956465
8487	8487	16	3	0	98	3	0.4068	844733	1579297	1141308
8488	8488	16	3	0	102	3	0.2708	897570	949749	762463
8489	8489	16	3	0	91	2	0.118	305266	387990	275049
8490	8490	16	3	0	110	5	0.7395	1235936	2971883	2145567
8491	8491	16	3	0	107	3	1.413	2161929	5508009	3676394
8492	8492	16	3	0	115	3	1.65	1053984	6624765	3991401
8493	8493	16	3	0	103	3	1.205	2219929	4790788	3256587
8494	8494	16	3	0	115	6	0.03385	32570	47859	36432
8495	8495	16	3	2			0.06514	0	193283	119341
8496	8496	16	3	2			0.03919	0	93267	51011
8497	8497	16	3	2			0.004428	0	524	318
8498	8498	16	3	0	119	5	0.8197	2247304	3004901	2430088
8499	8499	16	3	0	92	2	0.07867	182769	215862	183553
8500	8500	16	3	0	82	2	0.07517	192802	202867	168696
8501	8501	16	3	0	100	3	0.09319	297366	272913	251424
8502	8502	16	3	0	105	4	0.1701	264716	578403	388211
8503	8503	16	3	0	105	3	0.3093	486093	1227453	962042
8504	8504	16	3	0	106	4	0.9905	2815018	3635664	2878693
8505	8505	16	3	2			0.003723	0	1	0
8506	8506	16	3	0	102	4	0.2882	789382	1037454	795418
8507	8507	16	3	0	120	7	0.05083	73855	113647	88534
8508	8508	16	3	2			0.03169	0	64463	36595
8509	8509	16	3	0	98	3	0.3964	1360180	1409285	1079427
8510	8510	16	3	0	106	3	0.3722	493644	1483790	963364
8511	8511	16	3	0	109	4	0.05985	29293	157626	101101
8512	8512	16	3	0	105	4	0.2053	440073	801560	605285
8513	8513	16	3	0	109	4	0.127	416108	408596	354981
8514	8514	16	3	0	105	5	0.6422	1771857	2473370	1968970
8515	8515	16	3	0	92	2	0.4306	1384972	1588697	1260942
8516	8516	16	3	0	89	3	0.1043	435220	306352	288741
8517	8517	16	3	0	104	4	0.3005	254702	1244961	843457
8518	8518	16	3	0	104	4	0.1947	433698	654194	497202
8519	8519	16	3	0	119	5	0.1021	18268	368466	228906
8520	8520	16	3	2			0.005369	0	745	452
8521	8521	16	3	0	107	4	0.0417	44252	79103	62203
8522	8522	16	3	0	99	3	0.07376	135265	218636	163205
8523	8523	16	3	2			0.05043	0	136185	82285
8524	8524	16	3	2			0.1391	0	544099	320677
8525	8525	16	3	0	101	4	1.38	2117060	5329741	3348053
8526	8526	16	3	0	114	4	0.8495	1304247	3217338	2281691
8527	8527	16	3	0	95	3	0.6678	1754491	2454511	1909677
8528	8528	16	3	0	86	2	0.04043	98797	59789	53851
8529	8529	16	3	0	124	5	0.3629	640027	1355786	987214
8530	8530	16	3	2			0.009973	0	8612	5300
8531	8531	16	3	2			0.03354	0	65254	50961
8532	8532	16	3	0	96	4	0.4347	1361193	1606874	1243653
8533	8533	16	3	0	101	2	0.8155	2146539	3094044	2416798
8534	8534	16	3	0	95	3	0.05656	68460	140260	103088
8535	8535	16	3	0	104	3	0.1375	290944	448873	377926
8536	8536	16	3	0	95	2	1.058	2891598	4040716	3200981
8537	8537	16	3	0	106	5	0.03868	41309	68315	50665
8538	8538	16	3	0	110	3	0.6368	1489234	2453643	2000373
8539	8539	16	3	0	104	3	0.1577	259235	545503	375071
8540	8540	16	3	0	100	4	0.4243	875973	1656263	1140199
8541	8541	16	3	0	112	4	0.3471	1140825	1229567	995657
8542	8542	16	3	0	109	4	0.2241	272011	878613	583096
8543	8543	16	3	0	116	5	0.2375	865109	796809	667180
8544	8544	16	3	0	98	3	0.09659	106095	319642	219583
8545	8545	16	3	0	89	3	0.8837	4193040	3167522	2673688
8546	8546	16	3	2			0.8242	0	3362146	1970361
8547	8547	16	3	0	118	5	0.4349	154544	1723130	1016395
8548	8548	16	3	0	96	2	0.2616	686452	955567	730043
8549	8549	16	3	2			0.004857	0	1050	609
8550	8550	16	3	2			0.03385	0	66565	39192
8551	8551	16	3	0	88	3	0.1734	245652	644258	423192
8552	8552	16	3	0	120	6	0.02192	12903	25259	21250
8553	8553	16	3	0	98	4	0.5006	1277622	1951359	1552578
8554	8554	16	3	0	108	3	0.923	1975273	3534754	2622262
8555	8555	16	3	0	89	2	0.2708	929544	974465	799490
8556	8556	16	3	2			0.0292	0	52628	32846
8557	8557	16	3	2			0.04375	0	95665	54609
8558	8558	16	3	0	96	3	0.04009	46919	85316	61681
8559	8559	16	3	0	91	2	0.2831	720563	1031950	813116
8560	8560	16	3	0	100	2	0.9597	3053177	3791568	3101663
8561	8561	16	3	0	97	4	0.05436	92213	112553	94116
8562	8562	16	3	0	102	3	0.606	1490784	2346833	1617075
8563	8563	16	3	0	106	5	0.0283	16838	36603	29749
8564	8564	16	3	2			0.003661	0	1	0
8565	8565	16	3	0	102	3	0.1642	418989	579546	456054
8566	8566	16	3	0	99	3	0.07269	167732	192901	164198
8567	8567	16	3	2			0.5588	0	2218717	1344137
8568	8568	16	3	0	99	4	0.8869	2036002	3468844	2600881
8569	8569	16	3	0	98	3	0.2497	674782	910587	714138
8570	8570	16	3	2			0.01069	0	10700	6464
8571	8571	16	3	0	100	2	0.4993	1332932	1965347	1464133
8572	8572	16	3	2			0.006282	0	4464	2350
8573	8573	16	3	0	99	3	0.1305	299207	456355	373302
8574	8574	16	3	2			3.63	0	13401066	7040047
8575	8575	16	3	2			0.004138	0	96	56
8576	8576	16	3	0	94	3	0.313	816624	1150054	928638
8577	8577	16	3	0	98	3	0.9217	2589990	3370398	2582928
8578	8578	16	3	0	115	5	0.04924	18791	113907	70541
8579	8579	16	3	0	104	4	0.8209	1515845	3106305	2277219
8580	8580	16	3	0	93	2	0.6908	2558772	2550163	2090700
8581	8581	16	3	0	107	5	0.04472	50220	75281	60575
8582	8582	16	3	0	87	2	0.4292	1572074	1515264	1252943
8583	8583	16	3	0	96	2	0.1999	579454	690976	484635
8584	8584	16	3	0	118	5	6.946	1355729	25757391	15736083
8585	8585	16	3	0	99	3	0.3449	972945	1298505	1040318
8586	8586	16	3	0	100	4	0.05512	54983	137129	108892
8587	8587	16	3	2			0.01422	0	19397	11715
8588	8588	16	3	0	102	3	0.06665	137753	155093	129989
8589	8589	16	3	0	89	2	0.4885	1618721	1790752	1400665
8590	8590	16	3	0	95	3	0.1064	206407	342269	265893
8591	8591	16	3	0	113	3	0.3799	221043	1523196	1048716
8592	8592	16	3	0	105	4	2.176	4810905	8315065	6101349
8593	8593	16	3	0	100	3	0.6076	1976599	2082969	1741253
8594	8594	16	3	0	124	5	0.04375	12968	93141	65517
8595	8595	16	3	0	86	3	0.1448	572004	448424	380798
8596	8596	16	3	0	100	4	0.04538	46874	85337	64856
8597	8597	16	3	0	90	2	0.3778	1697977	1330559	1102694
8598	8598	16	3	0	88	2	0.333	884024	1221445	888590
8599	8599	16	3	0	89	3	0.5016	2274442	1675647	1394010
8600	8600	16	3	0	93	3	1.064	3087445	3955853	3160740
8601	8601	16	3	0	93	3	0.08822	168807	256433	201725
8602	8602	16	3	2			0.003753	0	1	0
8603	8603	16	3	2			3.24	0	12494015	7658186
8604	8604	16	3	0	96	2	1.719	4602916	6477096	5245630
8605	8605	16	3	0	105	5	0.8782	2333291	3260851	2611119
8606	8606	16	3	0	100	3	0.02577	18652	33272	27426
8607	8607	16	3	0	93	3	0.2137	697931	741146	609540
8608	8608	16	3	2			0.004158	0	1	0
8609	8609	16	3	0	99	4	0.05286	80877	128019	98655
8610	8610	16	3	0	87	2	1.473	5487040	5212250	4135160
8611	8611	16	3	0	93	3	0.3468	853190	1345694	872204
8612	8612	16	3	0	102	3	0.5651	785042	2201555	1630119
8613	8613	16	3	0	125	7	0.1077	91146	352251	223855
8614	8614	16	3	0	103	4	1.002	2531517	3867195	3176061
8615	8615	16	3	0	103	4	5.382	6509972	20327257	15046553
8616	8616	16	3	0	91	2	0.5844	1968853	2193835	1788634
8617	8617	16	3	0	97	3	0.1281	267281	432392	321465
8618	8618	16	3	0	102	3	0.3453	410629	1376195	963505
8619	8619	16	3	0	101	3	0.1862	336193	677901	515158
8620	8620	16	3	0	93	2	0.8794	2577297	3435854	2727438
8621	8621	16	3	0	105	4	0.04543	91967	83676	73630
8622	8622	16	3	0	106	4	0.405	477342	1551734	1049832
8623	8623	16	3	0	101	2	0.5433	1161087	2120907	1545163
8624	8624	16	3	0	101	4	0.08468	239279	218626	185933
8625	8625	16	3	2			2.19	0	8117487	4431533
8626	8626	16	3	2			3.593	0	13945310	8549351
8627	8627	16	3	0	91	3	2.368	8073331	8045560	6556120
8628	8628	16	3	0	96	2	0.1337	445173	411310	336624
8629	8629	16	3	0	110	5	0.07717	78995	231093	168548
8630	8630	16	3	0	96	3	0.07315	124688	198905	152126
8631	8631	16	3	0	94	3	0.1595	409490	566853	457431
8632	8632	16	3	0	104	4	0.2744	882062	971170	791570
8633	8633	16	3	0	96	3	0.8232	2834721	3045927	2471935
8634	8634	16	3	0	95	2	0.2918	549647	1081146	735488
8635	8635	16	3	0	94	3	0.09498	188160	301984	240682
8636	8636	16	3	0	98	3	0.668	2023691	2465376	1997444
8637	8637	16	3	2			0.4035	0	1662993	889261
8638	8638	16	3	0	96	3	0.1175	278087	381702	295577
8639	8639	16	3	0	99	3	8.75	14032403	29432051	20612310
8640	8640	16	3	0	93	2	0.8106	2049390	3033258	2191920
8641	8641	16	3	0	105	3	7.574	5460237	27882862	16641710
8642	8642	16	3	0	98	3	0.3488	558505	1357269	855107
8643	8643	16	3	0	110	4	4.662	6048164	16343277	11004645
8644	8644	16	3	0	100	3	0.1252	306067	407393	311954
8645	8645	16	3	0	96	3	0.3606	927679	1377384	1059419
8646	8646	16	3	0	84	2	0.1555	395333	529016	396353
8647	8647	16	3	2			0.09105	0	333585	183688
8648	8648	16	3	0	95	3	3.455	7573348	11925009	8274699
8649	8649	16	3	0	101	3	0.08738	144170	268443	189890
8650	8650	16	3	0	92	2	0.6613	2001845	2443821	1897176
8651	8651	16	3	0	89	2	0.1091	282160	329404	255464
8652	8652	16	3	2			0.003781	0	1	0
8653	8653	16	3	0	96	3	0.5639	679669	2300686	1341182
8654	8654	16	3	0	93	3	0.05056	70878	101192	79230
8655	8655	16	3	0	101	3	0.8799	2729293	3350606	2871413
8656	8656	16	3	0	130	7	0.04463	12403	100704	69445
8657	8657	16	3	0	97	4	0.2915	833149	1096496	857443
8658	8658	16	3	2			0.6498	0	2757292	1559005
8659	8659	16	3	0	97	4	0.4377	965692	1620619	1200820
8660	8660	16	3	0	102	3	0.3773	517085	1449984	1038663
8661	8661	16	3	0	92	3	0.7675	2563261	2847789	2424089
8662	8662	16	3	2			5.819	0	21506775	13018278
8663	8663	16	3	0	102	3	3.01	2752107	11756076	7460004
8664	8664	16	3	0	98	3	1.097	3494772	4152526	3351831
8665	8665	16	3	0	116	5	0.04319	6823	96881	61426
8666	8666	16	3	2			0.004112	0	90	46
8667	8667	16	3	0	99	3	0.3105	687434	1181157	886048
8668	8668	16	3	0	91	3	0.07994	149786	228198	160751
8669	8669	16	3	2			0.008015	0	6679	3459
8670	8670	16	3	0	103	4	0.1419	506329	455126	393465
8671	8671	16	3	0	102	2	1.568	3619237	5967830	4811250
8672	8672	16	3	0	98	3	0.09488	249927	300766	249550
8673	8673	16	3	0	93	2	0.17	531536	596003	500113
8674	8674	16	3	2			0.02677	0	54595	29667
8675	8675	16	3	0	100	2	0.1045	152937	340557	246114
8676	8676	16	3	0	96	3	4.24	9013918	14962389	10485197
8677	8677	16	3	0	99	4	0.3574	676198	1335227	1036679
8678	8678	16	3	0	114	5	4.554	7401669	15542456	10617410
8679	8679	16	3	0	93	2	0.215	888324	770965	634978
8680	8680	16	3	0	99	3	1.191	4557985	4135382	3419461
8681	8681	16	3	0	97	3	0.07887	191209	233910	191603
8682	8682	16	3	0	109	4	0.3592	679082	1385673	984372
8683	8683	16	3	0	105	4	0.1699	394314	596922	460698
8684	8684	16	3	2			0.06104	0	181276	96978
8685	8685	16	3	0	108	4	0.04068	47323	83617	68179
